ticker,date,time,open,high,low,close,volume
BANKNIFTY21MAYFUT,2021-02-26,09:15:00,35747.75,35747.75,35727.4,35727.4,125
BANKNIFTY21MAYFUT,2021-02-26,09:16:00,35727.4,35727.4,35717.6,35727.4,100
BANKNIFTY21MAYFUT,2021-02-26,09:17:00,35727.4,35767.4,35724.0,35767.4,75
BANKNIFTY21MAYFUT,2021-02-26,09:18:00,35767.4,35767.4,35749.0,35749.0,100
BANKNIFTY21MAYFUT,2021-02-26,09:19:00,35749.0,35749.0,35724.0,35724.0,75
BANKNIFTY21MAYFUT,2021-02-26,09:20:00,35724.0,35724.0,35680.0,35680.0,125
BANKNIFTY21MAYFUT,2021-02-26,09:21:00,35680.0,35822.35,35680.0,35822.35,50
BANKNIFTY21MAYFUT,2021-02-26,09:22:00,35822.35,35822.35,35800.0,35800.0,75
BANKNIFTY21MAYFUT,2021-02-26,09:23:00,35800.0,35830.35,35800.0,35830.35,75
BANKNIFTY21MAYFUT,2021-02-26,09:24:00,35830.0,35850.0,35830.0,35850.0,50
BANKNIFTY21MAYFUT,2021-02-26,09:25:00,35850.0,35880.0,35850.0,35880.0,25
BANKNIFTY21MAYFUT,2021-02-26,09:26:00,35880.0,35903.15,35880.0,35903.15,25
BANKNIFTY21MAYFUT,2021-02-26,09:27:00,35903.15,35949.95,35903.15,35949.95,25
BANKNIFTY21MAYFUT,2021-02-26,09:28:00,35949.95,35949.95,35935.0,35935.0,25
BANKNIFTY21MAYFUT,2021-02-26,09:29:00,35935.0,35935.0,35906.9,35906.9,25
BANKNIFTY21MAYFUT,2021-02-26,09:30:00,35906.9,35906.9,35861.7,35861.7,25
BANKNIFTY21MAYFUT,2021-02-26,09:31:00,35861.7,35861.7,35861.7,35861.7,0
BANKNIFTY21MAYFUT,2021-02-26,09:32:00,35861.7,35861.7,35861.7,35861.7,0
BANKNIFTY21MAYFUT,2021-02-26,09:33:00,35861.7,35861.7,35840.0,35840.0,25
BANKNIFTY21MAYFUT,2021-02-26,09:34:00,35840.0,35840.0,35830.0,35830.0,25
