ticker,date,time,open,high,low,close,volume
NIFTY21MAYFUT,2010-10-14,00:00:00,6299.25,6317.8,6181.05,6197.5,26442400
NIFTY21MAYFUT,2010-10-15,00:00:00,6205.0,6224.75,6076.1,6092.0,24515050
NIFTY21MAYFUT,2010-10-18,00:00:00,6074.4,6136.0,6007.6,6122.2,28371050
NIFTY21MAYFUT,2010-10-19,00:00:00,6139.0,6166.4,6024.1,6044.15,29925450
NIFTY21MAYFUT,2010-10-20,00:00:00,6017.8,6076.8,5987.65,6007.8,24660400
NIFTY21MAYFUT,2010-10-21,00:00:00,6021.25,6152.0,6005.1,6135.15,26316950
NIFTY21MAYFUT,2010-10-22,00:00:00,6140.0,6150.0,6057.6,6089.75,22844550
NIFTY21MAYFUT,2010-10-25,00:00:00,6120.15,6180.0,6111.0,6136.2,24187950
NIFTY21MAYFUT,2010-10-26,00:00:00,6125.0,6141.0,6094.0,6108.25,21306200
NIFTY21MAYFUT,2010-10-27,00:00:00,6087.8,6101.95,6005.0,6037.5,28962950
NIFTY21MAYFUT,2010-10-28,00:00:00,6031.0,6083.9,5976.1,5987.7,32787900
NIFTY21MAYFUT,2010-10-29,00:00:00,6050.0,6065.9,5966.25,6043.6,27879850
NIFTY21MAYFUT,2010-11-01,00:00:00,6105.0,6171.85,6090.6,6152.05,18161450
NIFTY21MAYFUT,2010-11-02,00:00:00,6156.0,6174.0,6128.15,6155.95,15483000
NIFTY21MAYFUT,2010-11-03,00:00:00,6184.7,6215.0,6176.0,6191.25,15192550
NIFTY21MAYFUT,2010-11-04,00:00:00,6245.0,6310.0,6222.0,6301.55,20666300
NIFTY21MAYFUT,2010-11-05,00:00:00,6341.0,6349.0,6316.6,6325.05,4126350
NIFTY21MAYFUT,2010-11-08,00:00:00,6339.7,6340.0,6282.2,6296.8,13071950
NIFTY21MAYFUT,2010-11-09,00:00:00,6297.0,6347.0,6261.55,6333.45,20591000
NIFTY21MAYFUT,2010-11-10,00:00:00,6320.0,6332.0,6295.0,6308.3,13567400
NIFTY21MAYFUT,2010-11-11,00:00:00,6315.1,6321.0,6209.4,6232.55,20903200
NIFTY21MAYFUT,2010-11-12,00:00:00,6207.35,6241.0,6074.0,6091.55,38331650
NIFTY21MAYFUT,2010-11-15,00:00:00,6089.0,6148.85,6060.25,6140.25,22677600
NIFTY21MAYFUT,2010-11-16,00:00:00,6128.0,6134.0,5975.25,5994.95,31174000
NIFTY21MAYFUT,2010-11-18,00:00:00,6018.0,6057.0,5925.35,6031.6,38205700
NIFTY21MAYFUT,2010-11-19,00:00:00,6012.65,6013.0,5860.05,5890.15,32294250
NIFTY21MAYFUT,2010-11-22,00:00:00,5930.0,6027.3,5907.25,6010.0,26588450
NIFTY21MAYFUT,2010-11-23,00:00:00,5968.0,5968.45,5821.8,5941.3,42456850
NIFTY21MAYFUT,2010-11-24,00:00:00,5945.0,5987.4,5835.0,5873.25,29718350
