ticker,date,time,open,high,low,close,volume
NIFTY21MAYFUT,2021-02-26,09:15:00,15010.0,15010.0,14950.85,14950.85,525
NIFTY21MAYFUT,2021-02-26,09:16:00,14950.85,14950.85,14933.4,14950.0,900
NIFTY21MAYFUT,2021-02-26,09:17:00,14950.0,14982.95,14902.55,14953.0,1125
NIFTY21MAYFUT,2021-02-26,09:18:00,14953.0,14988.3,14953.0,14988.3,300
NIFTY21MAYFUT,2021-02-26,09:19:00,14988.3,14988.3,14972.1,14980.0,300
NIFTY21MAYFUT,2021-02-26,09:20:00,14980.0,14980.0,14957.7,14960.0,450
NIFTY21MAYFUT,2021-02-26,09:21:00,14960.0,14998.0,14960.0,14998.0,300
NIFTY21MAYFUT,2021-02-26,09:22:00,14998.0,15000.0,14998.0,15000.0,75
NIFTY21MAYFUT,2021-02-26,09:23:00,15000.0,15007.3,15000.0,15007.3,75
NIFTY21MAYFUT,2021-02-26,09:24:00,15007.3,15007.3,15007.3,15007.3,0
NIFTY21MAYFUT,2021-02-26,09:25:00,15007.3,15024.85,15000.0,15024.85,300
NIFTY21MAYFUT,2021-02-26,09:26:00,15024.85,15025.0,15024.85,15025.0,150
NIFTY21MAYFUT,2021-02-26,09:27:00,15025.0,15025.0,15025.0,15025.0,0
NIFTY21MAYFUT,2021-02-26,09:28:00,15025.0,15032.45,15023.9,15032.45,225
NIFTY21MAYFUT,2021-02-26,09:29:00,15032.45,15032.45,15027.65,15027.65,150
NIFTY21MAYFUT,2021-02-26,09:30:00,15027.65,15033.3,15027.65,15033.3,600
NIFTY21MAYFUT,2021-02-26,09:31:00,15033.3,15033.3,15025.0,15025.0,75
NIFTY21MAYFUT,2021-02-26,09:32:00,15025.0,15044.95,15025.0,15040.75,450
NIFTY21MAYFUT,2021-02-26,09:33:00,15040.75,15040.75,15037.8,15037.8,150
NIFTY21MAYFUT,2021-02-26,09:34:00,15037.8,15037.8,15034.95,15036.0,150
NIFTY21MAYFUT,2021-02-26,09:35:00,15036.0,15036.0,15016.85,15016.85,75
NIFTY21MAYFUT,2021-02-26,09:36:00,15016.85,15016.85,15014.35,15014.35,300
NIFTY21MAYFUT,2021-02-26,09:37:00,15014.35,15014.35,15014.3,15014.3,75
NIFTY21MAYFUT,2021-02-26,09:38:00,15014.3,15018.15,15011.45,15011.45,225
NIFTY21MAYFUT,2021-02-26,09:39:00,15011.45,15011.45,15005.15,15009.9,150
NIFTY21MAYFUT,2021-02-26,09:40:00,15009.9,15009.9,15000.0,15000.0,150
NIFTY21MAYFUT,2021-02-26,09:41:00,15000.0,15000.0,15000.0,15000.0,300
NIFTY21MAYFUT,2021-02-26,09:42:00,15000.0,15000.0,15000.0,15000.0,0
NIFTY21MAYFUT,2021-02-26,09:43:00,15000.0,15000.0,15000.0,15000.0,0
NIFTY21MAYFUT,2021-02-26,09:44:00,15000.0,15000.0,15000.0,15000.0,0
NIFTY21MAYFUT,2021-02-26,09:45:00,15000.0,15000.0,15000.0,15000.0,75
NIFTY21MAYFUT,2021-02-26,09:46:00,15000.0,15000.0,15000.0,15000.0,0
NIFTY21MAYFUT,2021-02-26,09:47:00,15000.0,15000.0,15000.0,15000.0,0
NIFTY21MAYFUT,2021-02-26,09:48:00,15000.0,15025.0,15000.0,15025.0,150
NIFTY21MAYFUT,2021-02-26,09:49:00,15025.0,15025.0,15025.0,15025.0,0
NIFTY21MAYFUT,2021-02-26,09:50:00,15025.0,15025.0,15025.0,15025.0,0
NIFTY21MAYFUT,2021-02-26,09:51:00,15025.0,15025.0,15025.0,15025.0,0
