ticker,date,time,open,high,low,close,volume
BANKNIFTY21MAYFUT,2011-03-08,00:00:00,10795.0,11024.0,10792.0,10984.5,1818250
BANKNIFTY21MAYFUT,2011-03-09,00:00:00,11049.0,11090.5,10901.25,11003.0,1707975
BANKNIFTY21MAYFUT,2011-03-10,00:00:00,10925.25,10968.0,10775.0,10878.9,1440525
BANKNIFTY21MAYFUT,2011-03-11,00:00:00,10799.0,10925.0,10710.0,10774.7,1716875
BANKNIFTY21MAYFUT,2011-03-14,00:00:00,10750.0,10974.8,10750.0,10948.25,1596150
BANKNIFTY21MAYFUT,2011-03-15,00:00:00,10700.0,10805.0,10613.15,10722.6,1951225
BANKNIFTY21MAYFUT,2011-03-16,00:00:00,10780.0,11023.8,10777.7,10965.8,1566600
BANKNIFTY21MAYFUT,2011-03-17,00:00:00,10879.0,11049.0,10861.0,10909.55,2234825
BANKNIFTY21MAYFUT,2011-03-18,00:00:00,10940.0,10958.0,10739.0,10756.1,1489725
BANKNIFTY21MAYFUT,2011-03-21,00:00:00,10790.0,10840.0,10691.0,10770.45,1047875
BANKNIFTY21MAYFUT,2011-03-22,00:00:00,10794.5,10865.0,10760.5,10814.45,967600
BANKNIFTY21MAYFUT,2011-03-23,00:00:00,10795.0,10999.5,10772.35,10986.05,1268475
BANKNIFTY21MAYFUT,2011-03-24,00:00:00,11000.0,11135.0,11000.0,11123.75,1087700
BANKNIFTY21MAYFUT,2011-03-25,00:00:00,11154.0,11494.4,11154.0,11451.1,1552825
BANKNIFTY21MAYFUT,2011-03-28,00:00:00,11425.9,11642.0,11336.0,11559.3,1275125
BANKNIFTY21MAYFUT,2011-03-29,00:00:00,11520.5,11699.5,11520.5,11614.4,1176300
BANKNIFTY21MAYFUT,2011-03-30,00:00:00,11651.0,11837.95,11634.65,11789.75,1053500
BANKNIFTY21MAYFUT,2011-03-31,00:00:00,11807.85,11900.0,11580.0,11691.1,1289325
BANKNIFTY21MAYFUT,2011-04-01,00:00:00,11800.0,11800.0,11602.0,11677.1,1298875
